board,boardSlug,qualification,qualificationSlug,subject,subjectSlug,specCode,specStatus,specApplicability,officialSource1,officialSource2,verificationDate,summaryStatus,topicMapStatus,assessmentStatus,assessmentRecordCount,assessmentCompleteness,assessmentModel,assessmentComponentCount,assessmentSourceUrl,assessmentVerifiedOn,assessmentLifecycleStatus,studyGuideCount,revisionNoteCount,pastPaperCount,practiceQuestionCount,examPrepCount,subjectGuideCount,learningArticleCount,quizCount,flashcardCount,videoCount,diagnosticCount,totalResourceCount,namedAuthor,namedReviewer,lastReview,teachingStatus,enrolmentStatus,indexable,totalQualifyingWordCount,tier,priorityScore,evidence,risks,nextAction
OxfordAQA,oxfordaqa,A Level,a-level,Biology,biology,9610,verified,2016-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-biology/,https://www.oxfordaqa.com/wp-content/uploads/2022/08/oxfordaqa-a-level-biology-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2303,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,Chemistry,chemistry,9620,verified,NO_DATA,https://www.oxfordaqa.com/qualifications/international-as-a-level-chemistry/,NO_DATA,2026-08-18,published,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2046,NO_DATA,NO_DATA,board,no-topic-map;evidence-is-blanket-authorization-not-subject-specific-confirmation,Build a verified topic map from the official specification.
OxfordAQA,oxfordaqa,A Level,a-level,Physics,physics,9630,verified,2017-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-physics/,https://www.oxfordaqa.com/oaqaresources/specifications/oxfordaqa-international-as-and-a-level-physics-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2127,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,English Language,english-language,9670,verified,2018-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-english-language/,https://www.oxfordaqa.com/wp-content/uploads/2023/10/oxfordaqa-a-level-english-language-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2398,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,English Literature,english-literature,9675,verified,2018-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-english-literature/,http://www.oxfordaqa.com/oaqaresources/specifications/oxfordaqa-international-as-and-a-level-english-literature-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1213,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,Geography,geography,9635,verified,2018-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-geography/,http://www.oxfordaqa.com/oaqaresources/specifications/oxfordaqa-international-as-and-a-level-geography-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2553,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,Psychology,psychology,9685,verified,2018-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-psychology/,http://www.oxfordaqa.com/oaqaresources/specifications/oxfordaqa-international-as-and-a-level-psychology-specification.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2412,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,A Level,a-level,Sociology,sociology,9690,verified,2026-ongoing,https://www.oxfordaqa.com/qualifications/international-as-a-level-sociology/,https://www.oxfordaqa.com/wp-content/uploads/2026/02/oxfordaqa-international-a-level-sociology-switching-guide.pdf,2026-08-18,published,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2547,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
International Baccalaureate,ib,DP,ib-dp,Business,business,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,785,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Language A: Language and Literature,language-a-language-and-literature,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,726,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Language A: Literature,language-a-literature,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,737,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Computer Science,computer-science,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,761,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Psychology,psychology,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,791,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Biology,biology,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,774,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Chemistry,chemistry,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,750,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Economics,economics,NO_DATA,unverified,2022-current,NO_DATA,https://www.ibo.org/en/programmes/diploma-programme/curriculum/individuals-and-societies/economics/,2026-08-22,being-verified,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1560,NO_DATA,NO_DATA,marlbridge,no-official-source,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Environmental Systems and Societies,environmental-systems-and-societies,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,699,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Geography,geography,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,778,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Global Politics,global-politics,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,722,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,World History,world-history,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,845,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Language B,language-b,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,791,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Mathematics: Analysis and Approaches,mathematics-analysis-and-approaches,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,776,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Mathematics: Applications and Interpretation,mathematics-applications-and-interpretation,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,748,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,DP,ib-dp,Physics,physics,NO_DATA,unverified,2025-current,NO_DATA,https://www.ibo.org/en/programmes/diploma-programme/curriculum/sciences/physics/,2026-08-22,being-verified,published,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1229,NO_DATA,NO_DATA,marlbridge,no-official-source,Source and verify the official specification/summary.
International Baccalaureate,ib,MYP,ib-myp,Language Acquisition (MYP),myp-language-acquisition,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,739,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,MYP,ib-myp,Mathematics,mathematics,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,748,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,MYP,ib-myp,Sciences (MYP),myp-sciences,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,747,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,MYP,ib-myp,Design (MYP),myp-design,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,751,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
International Baccalaureate,ib,MYP,ib-myp,Individuals and Societies (MYP),myp-individuals-and-societies,NO_DATA,unverified,NO_DATA,NO_DATA,NO_DATA,NO_DATA,being-verified,being-verified,not-modeled,0,NO_ASSESSMENT_RECORD,NO_DATA,0,NO_DATA,NO_DATA,NO_DATA,0,1,0,0,0,1,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,763,NO_DATA,NO_DATA,marlbridge,no-official-source;no-topic-map,Source and verify the official specification/summary.
Cambridge,cambridge,A Level,a-level,Economics,economics,9708,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-economics-9708/,https://www.cambridgeinternational.org/Images/697423-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,4,https://www.cambridgeinternational.org/Images/697423-2026-2028-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2022,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Physics,physics,9702,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/view/cambridge-international-as-and-a-level-physics-9702/,https://www.cambridgeinternational.org/Images/664565-2025-2027-syllabus.pdf,2026-08-18,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,5,https://www.cambridgeinternational.org/Images/664565-2025-2027-syllabus.pdf,2026-08-26,current,25,25,0,25,0,0,0,0,0,0,0,75,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,53417,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Biology,biology,0610,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-biology-0610/,https://www.cambridgeinternational.org/Images/697203-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,6,https://www.cambridgeinternational.org/Images/697203-2026-2028-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1994,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Mathematics,mathematics,0580,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-mathematics-0580/,https://www.cambridgeinternational.org/Images/662466-2025-2027-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,4,https://www.cambridgeinternational.org/Images/662466-2025-2027-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1736,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Mathematics,mathematics,4024,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-mathematics-syllabus-d-4024/,https://www.cambridgeinternational.org/Images/662480-2025-2027-syllabus.pdf,2026-08-18,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/662480-2025-2027-syllabus.pdf,2026-08-27,current,7,7,0,7,0,0,0,0,0,0,0,21,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,15036,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Physics,physics,5054,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-physics-5054/,https://www.cambridgeinternational.org/Images/697324-2026-2028-syllabus.pdf,2026-08-25,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,4,https://www.cambridgeinternational.org/Images/697324-2026-2028-syllabus.pdf,2026-08-27,current,8,8,0,8,0,0,0,0,0,0,0,24,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,19484,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,English Literature,english-literature,9695,verified,2024-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-literature-in-english-9695/,https://www.cambridgeinternational.org/Images/636097-2024-2026-syllabus.pdf,2026-08-25,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,4,https://www.cambridgeinternational.org/Images/636097-2024-2026-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-25,teaching,enquire,true,2353,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Pakistan Studies,pakistan-studies,0448,verified,2026-2026,https://www.cambridgeinternational.org/Images/697142-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/697142-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1793,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Pakistan Studies,pakistan-studies,2059,verified,2026-2026,https://www.cambridgeinternational.org/Images/743607-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/Images/697282-2026-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/697282-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1235,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Islamiyat,islamiyat,0493,verified,2026-2027,https://www.cambridgeinternational.org/Images/697174-2026-2027-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/697174-2026-2027-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2115,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Islamiyat,islamiyat,2058,verified,2024-2025,https://www.cambridgeinternational.org/Images/697279-2026-2027-syllabus.pdf,https://www.cambridgeinternational.org/Images/635787-2024-2025-syllabus.pdf,2026-08-27,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/697279-2026-2027-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-25,teaching,enquire,true,2426,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Urdu Language,urdu-language,0539,verified,2025-2027,https://www.cambridgeinternational.org/Images/664633-2025-2027-syllabus.pdf,NO_DATA,2026-08-25,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,3,https://www.cambridgeinternational.org/Images/664633-2025-2027-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2171,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Urdu Language,urdu-language,3247 / 3248,verified,2024-2027,https://www.cambridgeinternational.org/Images/721463-2027-syllabus.pdf,NO_DATA,2026-08-25,published,published,modeled,2,VERIFIED_PARTIAL,NO_DATA,2,https://www.cambridgeinternational.org/Images/664479-2025-2026-syllabus.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-25,teaching,enquire,true,3205,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OCR,ocr,A Level,a-level,Business,business,H431,verified,2015-2027,https://www.ocr.org.uk/qualifications/as-and-a-level/business-h031-h431-from-2015/,https://www.ocr.org.uk/qualifications/as-and-a-level/business-h031-h431-from-2015/specification-at-a-glance/,2026-08-18,published,published,modeled,2,VERIFIED_PARTIAL,NO_DATA,3,https://www.ocr.org.uk/Images/716172-specification-accredited-a-level-gce-business-h436.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2603,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
OxfordAQA,oxfordaqa,IGCSE,igcse,Pakistan Studies,pakistan-studies,9236,verified,2026-ongoing,https://www.oxfordaqa.com/qualifications/international-gcse-pakistan-studies/,https://www.oxfordaqa.com/wp-content/uploads/2024/03/oxfordaqa-international-gcse-pakistan-studies-specification.pdf,2026-08-18,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,2,https://www.oxfordaqa.com/wp-content/uploads/2024/03/oxfordaqa-international-gcse-pakistan-studies-specification.pdf,2026-08-26,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1791,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Chemistry,chemistry,0620,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/view/cambridge-igcse-chemistry-0620/,https://www.cambridgeinternational.org/Images/697205-2026-2028-syllabus.pdf,2026-08-17,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,6,https://www.cambridgeinternational.org/Images/697205-2026-2028-syllabus.pdf,2026-08-26,current,17,16,0,15,0,0,0,0,0,0,0,48,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,38461,NO_DATA,NO_DATA,marlbridge,none,None — combination is resourced and sourced.
